material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-22584,LiMn2O4,LMO-family,82,Research Candidate,0,0.481394,0.279466,0.190667,0.11221,0.505417,-0.033533,0.672144,0.239787
mp-3250140,LiLa(BIr)4,Other lithium material,61,Caution,1,0.241771,0.486271,0.53885,0.817565,0.463286,0.669916,0.369482,0.152
mp-865731,Li2HgPd,Other lithium material,51,Caution,1,0.026659,0.357046,0.33158,0.64338,0.690144,0.313724,0.418398,0.327654
mp-757278,Li3V(PO4)2,Other lithium material,55,Caution,0,0.551595,0.318303,0.87576,0.645046,0.597349,0.608687,0.416254,0.19689
mp-3202795,LiTaIrRu,Other lithium material,61,Caution,1,0.040703,0.358416,0.341463,0.644829,0.690747,0.311832,0.412342,0.329164
mp-3268810,Li2PPd5,Other lithium material,63,Caution,1,0.213053,0.477008,0.516894,0.805584,0.472936,0.65895,0.37307,0.150319
mp-1177687,Li3Mn7O12,LMO-family,80,Research Candidate,0,0.809233,0.094135,0.578601,0.685292,0.376949,0.303986,0.586785,0.11037
mp-756006,LiSbS,Li-S or sulfide-family,78,Research Candidate,1,0.504644,0.137862,0.475539,0.809009,0.113043,0.635483,0.14512,0.400226
mp-643276,LiMg2H7Ru,Other lithium material,61,Caution,1,0.119509,0.543238,0.465907,0.334068,0.368795,0.684578,0.481717,0.226745
mp-759453,Li3V3P8O29,Other lithium material,53,Caution,0,0.560856,0.882341,0.623071,0.744016,0.647124,0.463771,0.390642,0.182194
mp-728,Li2Pd,Other lithium material,61,Caution,1,0.097485,0.524138,0.439508,0.382283,0.369559,0.707318,0.506349,0.184009
mp-3213222,Sr2LiScSi2,Other lithium material,63,Caution,1,0.212417,0.473724,0.51662,0.788623,0.482859,0.64176,0.362672,0.1584
mp-3323719,Li6Ga13Ag,Other lithium material,61,Caution,1,0.337424,0.831395,0.465136,0.933244,0.453003,0.61608,0.443064,0.231286
mp-759948,Li2VCrP2(HO5)2,Other lithium material,57,Caution,0,0.568213,0.317197,0.887442,0.636074,0.604654,0.595592,0.400499,0.202287
mp-14030,Na2LiY(Si2O5)3,Silicon-family,87,Research Candidate,1,0.594639,0.532547,0.503202,0.145954,0.346711,0.461652,0.264071,0.278864
mp-3331826,LiNd3S4,Li-S or sulfide-family,78,Research Candidate,1,0.398378,0.357071,0.284812,0.76811,0.179459,0.52904,0.049504,0.32263
mp-753383,LiAgF4,Other lithium material,49,Caution,0,0.333353,0.860455,0.516399,0.968668,0.43381,0.618877,0.634418,0.674001
mp-759029,LiBiP2O7,Other lithium material,53,Caution,0,0.561174,0.899941,0.633653,0.703007,0.641208,0.452299,0.380426,0.217196
mp-1177053,Li5V3P8O29,Other lithium material,55,Caution,0,0.550123,0.312311,0.871463,0.656813,0.599754,0.611548,0.418974,0.185829
mp-3331982,Li2GePt5,Other lithium material,61,Caution,1,0.16308,0.450199,0.475842,0.767503,0.509092,0.612584,0.365001,0.15224
mp-1666215,Li4Fe3Sn3(SbO8)2,Other lithium material,58,Caution,0,0.578079,0.273137,0.947084,0.677742,0.625521,0.544592,0.284239,0.46922
mp-775760,LiFeF3,Other lithium material,50,Caution,0,0.35791,0.276201,0.857002,0.872169,0.397433,0.699118,0.530611,1.0
mp-759647,LiWF6,Other lithium material,57,Caution,1,0.342012,0.877479,0.530926,0.938829,0.427928,0.609713,0.629847,0.706794
mp-1177857,Li2Ti2Sb2O,LTO-family,85,Research Candidate,1,0.548759,0.381276,0.433432,0.549007,0.546686,0.330338,0.136439,0.171565
mp-3211049,LiIn(IrS2)4,Li-S or sulfide-family,78,Research Candidate,1,0.217616,0.24112,0.1066,0.59324,0.395313,0.180706,0.081497,0.505501
mp-1211129,LiP4(RuO7)2,Other lithium material,57,Caution,0,0.546103,0.304486,0.864776,0.669604,0.603003,0.614662,0.421213,0.171776
mp-773078,Li7Ca8Nb12O40,Other lithium material,55,Caution,0,0.550215,0.30669,0.868216,0.667315,0.603387,0.611763,0.422883,0.17789
mp-758341,Li3Mn(CO3)3,LMO-family,82,Research Candidate,0,0.71254,0.318742,0.397793,0.635512,0.439976,0.197421,0.479072,0.037783
mp-754372,LiCoOF2,LCO-family,36,Avoid / Benchmark,0,0.864588,0.698329,0.182876,0.719916,0.731868,0.852187,0.459682,0.806869
mp-18050,Li2MoO4,Other lithium material,61,Caution,1,0.35081,0.612695,0.63476,0.1662,0.534131,0.569943,0.44578,0.175459
mp-3208307,Rb2LiHg3F12,Other lithium material,47,Caution,1,0.16335,0.471707,0.526792,0.807868,0.49744,0.609581,0.550535,0.586956
mp-1569254,Li2Ni2BiO6,Other lithium material,51,Caution,0,0.450513,0.536354,0.686776,0.633141,0.651568,0.529173,0.320885,0.093002
mp-1097520,BaLi2Ca,Other lithium material,46,Caution,0,0.196001,0.468335,0.50303,0.803323,0.477777,0.657486,0.367841,0.138217
mp-1100392,LiSiB,Other lithium material,55,Caution,0,0.031428,0.361318,0.336492,0.644721,0.685044,0.319174,0.417832,0.328875
mp-3208250,Ba4LiAgO6,Other lithium material,61,Caution,1,0.428858,0.527877,0.670898,0.604727,0.668984,0.501415,0.316369,0.105324
mp-1222671,Li2CdIn,Other lithium material,51,Caution,1,0.031754,0.359766,0.335754,0.647687,0.686219,0.318946,0.419156,0.326977
mp-554560,Li4Be3P3BrO12,Other lithium material,53,Caution,1,0.24795,0.537472,0.522062,0.016019,0.710984,0.258999,0.481494,0.383066
mp-3260358,Li2GePd5,Other lithium material,61,Caution,1,0.212924,0.476932,0.516782,0.805697,0.47291,0.659077,0.373017,0.150084
mp-772899,Li3ZrO3,Other lithium material,51,Caution,0,0.375747,0.497484,0.624177,0.590077,0.700837,0.469388,0.321333,0.092028
mp-1176610,LiNi(PO3)3,Other lithium material,53,Caution,0,0.463693,0.568108,0.712302,0.577744,0.638325,0.516046,0.309773,0.150201
mp-865893,LiZr2Tc,Other lithium material,61,Caution,1,0.025625,0.356437,0.330681,0.644289,0.68994,0.314741,0.417974,0.325772
mp-556649,Li4Ga3Si3BrO12,Silicon-family,87,Research Candidate,1,0.415108,0.412554,0.321301,0.0,0.558784,0.128063,0.312281,0.445895
mp-754896,Li3(NiO2)4,Other lithium material,51,Caution,0,0.541943,0.874011,0.606531,0.75631,0.64703,0.472946,0.397147,0.163855
mp-778338,Li4V2Co3Sn3O16,LCO-family,40,Avoid / Benchmark,0,0.886912,0.683572,0.151372,0.655406,0.75038,0.833708,0.258231,0.396746
mp-3253701,Li3Ho3InGe2,Other lithium material,61,Caution,1,0.142258,0.432876,0.457094,0.741999,0.535136,0.577894,0.353375,0.155526
mp-1211132,Li5OsO6,Other lithium material,61,Caution,1,0.544904,0.875757,0.609109,0.753704,0.647614,0.470032,0.398363,0.169249
mp-1187184,SrLi2In,Other lithium material,53,Caution,0,0.02583,0.356557,0.330859,0.644109,0.689981,0.31454,0.418058,0.326145
mp-722903,K2LiAlF6,Other lithium material,42,Caution,0,0.132792,0.449394,0.49813,0.803296,0.518569,0.591048,0.548218,0.5708
mp-1177694,Li3Fe2OF5,Other lithium material,50,Caution,0,0.568108,0.313481,1.0,0.703679,0.593813,0.557878,0.477091,0.920556
mp-1191394,Li8Nd7Ge10,Other lithium material,55,Caution,0,0.182442,0.56362,0.507708,0.435623,0.320059,0.76872,0.512069,0.185224
mp-1245354,Li7CrN4,Other lithium material,55,Caution,0,0.032217,0.360103,0.336215,0.645326,0.687406,0.316216,0.419642,0.330033
mp-1175106,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.976369,0.574781,0.048832,0.730155,0.687105,0.662564,0.603481,0.231708
mp-752899,LiMn(PO3)3,LMO-family,84,Research Candidate,0,0.658849,0.31104,0.366228,0.540795,0.474327,0.12858,0.458687,0.086703
mp-3213273,LiFe(NO3)4,Other lithium material,64,Caution,1,0.572331,0.848442,0.691427,0.750567,0.666661,0.400669,0.255449,0.471185
mp-770997,Li2HfO3,Other lithium material,55,Caution,0,0.558453,0.90933,0.635905,0.694081,0.633993,0.45532,0.38648,0.230466
mp-3285032,LiOs3O8,Other lithium material,61,Caution,1,0.540205,0.873049,0.605076,0.755887,0.647783,0.472382,0.39673,0.162902
mp-759216,LiY3WO8,Other lithium material,51,Caution,0,0.461533,0.55517,0.703603,0.59956,0.646465,0.516527,0.317181,0.131728
mp-989405,Cs2LiInBr6,Other lithium material,61,Caution,1,0.043293,0.368291,0.348708,0.618725,0.691053,0.298611,0.409242,0.355354
mp-756242,Li2CrFeO4,Other lithium material,64,Caution,1,0.574167,0.289956,0.953099,0.651945,0.614595,0.54494,0.284766,0.495121
mp-1290754,Li2TiFe3O8,LTO-family,80,Research Candidate,0,0.742859,0.167388,0.754511,0.6328,0.461208,0.413553,0.115028,0.561746
mp-3214366,Li2CdSnSe4,Other lithium material,51,Caution,1,0.241227,0.497289,0.545121,0.78864,0.461068,0.659619,0.363055,0.176756
mp-1222341,LiTa2O6,Other lithium material,51,Caution,0,0.371436,0.495259,0.620716,0.584102,0.705465,0.462256,0.321045,0.095241
mp-1645663,Li7Mn4CoO12,LCO-family,44,Avoid / Benchmark,0,0.965693,0.003134,0.296306,0.645981,0.640797,0.810374,0.632962,0.233087
mp-764842,LiVOF3,Other lithium material,49,Caution,0,0.550324,0.907797,0.668863,0.781987,0.628229,0.469508,0.579712,0.61662
mp-1302545,Li3(CoO2)4,LCO-family,41,Avoid / Benchmark,0,0.861588,0.674426,0.129185,0.675157,0.748592,0.847697,0.27509,0.37561
mp-3253657,Li2Eu(AgP)2,Other lithium material,63,Caution,1,0.155994,0.440248,0.46838,0.752379,0.525246,0.590538,0.355606,0.155096
mp-756316,Li3SbS4,Li-S or sulfide-family,78,Research Candidate,1,0.408133,0.376319,0.301048,0.749044,0.1637,0.536885,0.041589,0.342696
mp-760999,Li4TiMn3O8,LMO-family,82,Research Candidate,0,0.820108,0.096601,0.587558,0.675741,0.380149,0.294831,0.578934,0.119893
mp-757730,Li2CoCO4,LCO-family,43,Avoid / Benchmark,0,0.877454,0.692913,0.150145,0.637747,0.743879,0.834062,0.2602,0.411842
mp-867265,LiTm2Os,Other lithium material,61,Caution,1,0.026301,0.356835,0.331269,0.643695,0.690074,0.314076,0.418251,0.327002
mp-3204760,Li4AgAu3S4,Li-S or sulfide-family,78,Research Candidate,1,0.514967,0.146102,0.487604,0.787652,0.112817,0.625407,0.133053,0.418518
mp-752531,Li(NiO2)2,Other lithium material,49,Caution,0,0.406821,0.513844,0.649417,0.623299,0.673005,0.50933,0.324903,0.080024
mp-3213229,LiZnCuF6,Other lithium material,57,Caution,1,0.193643,0.490895,0.553452,0.82096,0.476447,0.631941,0.55426,0.595208
mp-1275513,Li2V3CrO8,Other lithium material,55,Caution,0,0.557096,0.88192,0.620925,0.73755,0.649214,0.459424,0.389062,0.18534
mp-3230874,LiTh3Sn3Os2,Other lithium material,61,Caution,1,0.141376,0.432356,0.456326,0.742775,0.534962,0.578762,0.353013,0.15392
mp-696949,Li3TeHO4,Other lithium material,61,Caution,1,0.535776,0.990037,0.629108,0.339627,0.481715,0.571682,0.519079,0.248385
mp-3213641,LiCa2AlSi2,Other lithium material,63,Caution,1,0.217205,0.473174,0.518704,0.799877,0.480273,0.648587,0.36524,0.151691
mp-570363,LiSi,Other lithium material,48,Caution,0,0.160128,0.566281,0.495998,0.411992,0.320103,0.762371,0.511031,0.196231
mp-3231973,LiY3In3Pd2,Other lithium material,61,Caution,1,0.142521,0.433031,0.457322,0.741768,0.535187,0.577636,0.353482,0.156004
mp-3252413,Li3Ho3CdP2,Other lithium material,53,Caution,1,0.143216,0.433781,0.458127,0.740522,0.535108,0.576934,0.353536,0.157756
mp-776813,LiMnF4,Other lithium material,54,Caution,0,0.311894,0.406008,0.479635,0.892337,0.39286,0.475245,0.900157,0.452178
mp-1246064,Li3NiN2,Other lithium material,47,Caution,0,0.037565,0.362876,0.34052,0.652343,0.681888,0.324603,0.42006,0.326496
mp-1176736,LiFe2OF3,Other lithium material,52,Caution,0,0.385539,0.493891,0.747745,0.609149,0.708817,0.39104,0.366127,0.839121
mp-1093540,Li2GaBi,Other lithium material,46,Caution,0,0.197181,0.46816,0.503547,0.80391,0.478565,0.656371,0.36892,0.139122
mp-684817,K2LiTa6(PO8)3,Other lithium material,63,Caution,1,0.565129,0.32747,0.890032,0.624502,0.597236,0.597776,0.405825,0.217526
mp-770589,Li3Al2FeO6,Other lithium material,54,Caution,0,0.583818,0.86332,0.70618,0.725349,0.663766,0.388927,0.25464,0.503681
mp-1235649,Ba2LiMn2(P2O7)2,LMO-family,81,Research Candidate,0,0.830244,0.096858,0.594833,0.670148,0.384334,0.286499,0.571991,0.125537
mp-1173983,Li3Co2O5,LCO-family,41,Avoid / Benchmark,0,0.864429,0.677941,0.132705,0.67198,0.746277,0.848209,0.274492,0.380229
mp-757962,LiCoPO4,LCO-family,43,Avoid / Benchmark,0,0.69594,0.30982,0.156126,0.461119,0.80502,0.821596,0.17998,0.337924
mp-531078,Li13Co11O24,LCO-family,45,Avoid / Benchmark,0,0.8633,0.676656,0.13138,0.672294,0.747585,0.847082,0.274791,0.37941
mp-1191653,Li3As,Other lithium material,43,Caution,0,0.115642,0.536282,0.455881,0.38749,0.357459,0.718901,0.508409,0.19154
mp-780331,LiMnPO4,LMO-family,82,Research Candidate,0,0.725311,0.344103,0.419292,0.597452,0.427163,0.191843,0.470968,0.079083
mp-3211696,LiB2PdRh2,Other lithium material,61,Caution,1,0.345948,0.82974,0.470454,0.929942,0.458048,0.608251,0.436283,0.233683
mp-1174411,Li5Mn2CoO8,LCO-family,44,Avoid / Benchmark,0,0.977183,0.575278,0.049551,0.729408,0.687255,0.661762,0.603804,0.233215
mp-3205735,Sr2Li(As3Pd10)2,Other lithium material,51,Caution,1,0.035433,0.355593,0.337138,0.640675,0.694637,0.306781,0.411513,0.329523
mp-1174755,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.965352,0.003083,0.296087,0.646919,0.640066,0.811837,0.63255,0.231621
mp-774579,LiTi2(PO4)3,LTO-family,81,Research Candidate,0,0.726384,0.214517,0.691395,0.5913,0.43606,0.469347,0.238832,0.297372
mp-752743,Li2MnPO5,LMO-family,82,Research Candidate,0,0.828332,0.673326,0.341882,0.740731,0.427499,0.137725,0.545696,0.133977
mp-4855,Li2SeO4,Other lithium material,61,Caution,1,0.348579,0.610126,0.632082,0.170501,0.534489,0.572207,0.445719,0.169605
mp-3214961,Li4ZnAsPd6,Other lithium material,51,Caution,1,0.161087,0.442934,0.472522,0.757667,0.520773,0.596901,0.356215,0.153307
mp-1218571,Sr3Li4Nb6O20,Other lithium material,53,Caution,0,0.4474,0.537893,0.686236,0.613068,0.659028,0.51161,0.320363,0.111254
mp-3320590,Li30Si7Pt,Other lithium material,63,Caution,1,0.157619,0.4472,0.471292,0.765471,0.511849,0.609996,0.363796,0.150039
mp-3204890,LiCrPbF6,Other lithium material,47,Caution,1,0.163668,0.486108,0.535563,0.767318,0.49697,0.591465,0.543521,0.623755
mp-1185315,Li3La3(MoO6)2,Other lithium material,61,Caution,1,0.251062,0.422308,0.498504,0.420329,0.880248,0.150633,0.358361,0.30845
mp-766080,Li4Mn2Cr3Sb3O16,LMO-family,80,Research Candidate,0,0.836728,0.663099,0.342021,0.760727,0.433387,0.139565,0.543298,0.115515
mp-1176598,LiMnSnO4,LMO-family,80,Research Candidate,0,0.679901,0.301448,0.371108,0.610112,0.463531,0.166971,0.473678,0.039492
mp-697664,LiCr4(PO4)3,Other lithium material,55,Caution,0,0.557574,0.889246,0.625504,0.721241,0.646526,0.455167,0.384964,0.199456
mp-764993,Li3V3P8O29,Other lithium material,53,Caution,0,0.549803,0.312416,0.871357,0.656549,0.599504,0.611847,0.418643,0.185664
mp-3208614,Li2MgPd3O8,Other lithium material,61,Caution,1,0.363867,0.493202,0.617555,0.560576,0.712338,0.448197,0.304684,0.10147
mp-3201937,LiYH6Ru,Other lithium material,61,Caution,1,0.047653,0.380945,0.35832,0.604347,0.680378,0.304,0.402627,0.368147
mp-864930,LiTiIr2,Other lithium material,63,Caution,1,0.027681,0.357649,0.332471,0.64248,0.690346,0.312718,0.418817,0.329517
mp-3276210,Li3Ta3Ir5Ru,Other lithium material,61,Caution,1,0.226591,0.47811,0.526364,0.806502,0.473986,0.656419,0.366955,0.152012
mp-778762,LiMn2(BO3)2,LMO-family,80,Research Candidate,0,0.819965,0.095747,0.586982,0.677302,0.380612,0.295014,0.579401,0.118532
mp-3214614,Na3Li2CrAs3,Other lithium material,51,Caution,1,0.216384,0.47263,0.517976,0.798876,0.481285,0.647126,0.365284,0.152232
mp-775901,LiV3OF11,Other lithium material,49,Caution,0,0.542504,0.333084,0.915942,0.712417,0.580399,0.624985,0.612077,0.606866
mp-862946,Li2PmSi,Other lithium material,57,Caution,0,0.026077,0.356703,0.331074,0.643891,0.69003,0.314296,0.418159,0.326595
mp-780111,Li2Mn3(BO3)3,LMO-family,80,Research Candidate,0,0.818727,0.092944,0.5847,0.681339,0.382256,0.295207,0.580476,0.114378
mp-16264,LiCaSb,Other lithium material,61,Caution,1,0.186948,0.570124,0.513854,0.427239,0.316794,0.767486,0.510787,0.195741
mp-803565,Li3Cr3GaO8,Other lithium material,46,Caution,0,0.532864,0.296453,0.853108,0.682588,0.599965,0.628842,0.415759,0.146283
mp-3204495,LiHg2BrO2,Other lithium material,51,Caution,1,0.354848,0.491607,0.612036,0.54872,0.716138,0.440972,0.300819,0.105219
mp-3205831,Cs2LiTaSe4,Other lithium material,61,Caution,1,0.22141,0.491465,0.531721,0.759354,0.475575,0.634511,0.357542,0.190422
mp-768091,Li4Ni7O11,Other lithium material,51,Caution,0,0.534054,0.303817,0.856256,0.675546,0.597985,0.624839,0.426883,0.163671
mp-1029522,Li7SbN4,Other lithium material,61,Caution,1,0.03601,0.37607,0.347569,0.616385,0.679408,0.311744,0.411835,0.356554
mp-3211776,Rb3Li2GeAs3,Other lithium material,51,Caution,1,0.218977,0.481573,0.52458,0.782771,0.477074,0.644175,0.361292,0.167545
mp-1175362,Li7Mn5O12,LMO-family,82,Research Candidate,0,0.819075,0.671009,0.333829,0.753111,0.423426,0.148738,0.55425,0.123069
mp-780226,Li3LaO3,Other lithium material,51,Caution,0,0.368028,0.517467,0.632131,0.52634,0.699022,0.444999,0.306016,0.141666
mp-1639812,Li6V5SbO12,Other lithium material,51,Caution,0,0.558663,0.877149,0.618876,0.753214,0.649175,0.466139,0.3924,0.172632
mp-775949,Li4Ni(BO3)2,Other lithium material,49,Caution,0,0.437241,0.546102,0.685931,0.577174,0.659339,0.498128,0.309905,0.134258
mp-26865,LiV(PO3)4,Other lithium material,55,Caution,0,0.558341,0.889833,0.62625,0.720314,0.646591,0.454405,0.385186,0.201046
mp-866640,LiMgH6Ir,Other lithium material,61,Caution,1,0.049097,0.38562,0.361809,0.596864,0.67766,0.303509,0.400442,0.375178
mp-1147726,Li4Zn(PS4)2,Li-S or sulfide-family,74,Research Candidate,0,0.517733,0.151263,0.492071,0.779554,0.110547,0.623631,0.131612,0.427536
mp-3212172,SrLi2(P3Pd10)2,Other lithium material,63,Caution,1,0.041167,0.35869,0.341867,0.64442,0.690838,0.311375,0.412533,0.330009
mp-3261001,Li3Mg(SnPd5)2,Other lithium material,61,Caution,1,0.34802,0.830867,0.47217,0.93105,0.456814,0.609625,0.436689,0.234137
mp-9244,LiBC,Carbon-family,95,Recommend,1,0.277713,0.417368,0.258084,0.325201,0.213531,0.560886,0.320883,0.284092
mp-767276,Li5Fe5Si7O24,Silicon-family,80,Research Candidate,0,0.747766,0.179396,0.764127,0.611488,0.456372,0.408233,0.110828,0.583701
mp-756049,LiVF4,Other lithium material,47,Caution,0,0.340278,0.868114,0.524524,0.95591,0.4329,0.611868,0.634825,0.691719
mp-757263,Li7V3P8O29,Other lithium material,57,Caution,0,0.549657,0.309856,0.869779,0.66129,0.601051,0.612124,0.42027,0.181865
mp-1174730,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.965311,0.002877,0.295945,0.647294,0.640174,0.811887,0.632657,0.231286
mp-755521,Li2Ti3FeO8,LTO-family,80,Research Candidate,0,0.567544,0.349665,0.507093,0.54189,0.575771,0.24652,0.007667,0.483711
mp-555089,SrLi4Ca(SiO4)2,Silicon-family,87,Research Candidate,1,0.598913,0.536967,0.507962,0.145076,0.342368,0.465294,0.263342,0.281933
mp-3320910,LiIn6Pd7,Other lithium material,61,Caution,1,0.157741,0.447336,0.471457,0.763409,0.512969,0.6076,0.364143,0.152475
mp-865940,LiThAu2,Other lithium material,61,Caution,1,0.027456,0.357516,0.332274,0.642678,0.690301,0.312939,0.418725,0.329106
mp-1202232,LiMn(P2O7)2,LMO-family,81,Research Candidate,0,0.798709,0.751122,0.327938,0.396602,0.275123,0.258387,0.689812,0.146645
mp-1177586,Li3MnV(PO4)3,LMO-family,84,Research Candidate,0,0.829876,0.096734,0.594567,0.670296,0.384201,0.286856,0.571775,0.125
mp-31961,LiMn2(PO3)5,LMO-family,84,Research Candidate,0,0.839766,0.697819,0.362159,0.704914,0.413905,0.134603,0.536927,0.171667
mp-1174269,Li4Co3O7,LCO-family,41,Avoid / Benchmark,0,0.856596,0.108644,0.382985,0.589557,0.696693,1.0,0.303663,0.38138
mp-695505,K2LiNb6(PO8)3,Other lithium material,63,Caution,1,0.56272,0.321474,0.885252,0.635154,0.599675,0.600393,0.407956,0.206603
mp-21029,Li2InPd,Other lithium material,61,Caution,1,0.007221,0.449646,0.331567,0.282147,0.529063,0.43411,0.559168,0.361887
mp-3252895,LiPrSi2Au,Other lithium material,63,Caution,1,0.184102,0.455335,0.491478,0.773557,0.505045,0.616337,0.36018,0.154288
mp-19103,LiCrP2O7,Other lithium material,63,Caution,1,0.541265,0.9878,0.630602,0.351428,0.482309,0.574525,0.523877,0.243135
mp-3210747,Li2Mn(SnPd2)3,Other lithium material,64,Caution,1,0.256823,0.339224,0.378167,0.807801,0.462079,0.409482,0.689794,0.007639
mp-753117,Li4Ti3V3O12,LTO-family,75,Research Candidate,0,0.720237,0.195284,0.676891,0.625813,0.444788,0.476237,0.246952,0.263882
mp-767631,Li3VF6,Other lithium material,49,Caution,0,0.347106,0.874445,0.531714,0.954781,0.427099,0.616382,0.634358,0.696836
mp-978840,SrLi2(SiN2)2,Other lithium material,63,Caution,1,0.032672,0.479452,0.364087,0.234914,0.516952,0.422095,0.542651,0.413057
mp-1176210,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.965598,0.004154,0.296844,0.644976,0.639525,0.811545,0.63202,0.233392
mp-5061,Li5ReO6,Other lithium material,61,Caution,1,0.525325,0.98176,0.616976,0.359189,0.483027,0.57961,0.531406,0.232037
mp-1221130,NaLi4(H2N)5,Other lithium material,55,Caution,0,0.211036,0.486422,0.523448,0.755464,0.479659,0.631034,0.354588,0.185798
mp-26227,LiVP2O7,Other lithium material,63,Caution,1,0.558887,0.890601,0.626987,0.719004,0.646415,0.453844,0.385107,0.202676
mp-3323404,Sr2Li3Cd14,Other lithium material,51,Caution,1,0.145638,0.440768,0.461446,0.756477,0.520441,0.599037,0.361841,0.150347
mp-861901,LiGaCu2,Other lithium material,61,Caution,1,0.025739,0.356504,0.330779,0.644189,0.689963,0.314629,0.41802,0.325978
mp-1211256,Li3Sm3(TeO6)2,Other lithium material,61,Caution,1,0.251723,0.426465,0.501289,0.412722,0.877979,0.149779,0.356063,0.315037
mp-3248118,LiErH6Os,Other lithium material,61,Caution,1,0.048496,0.383777,0.360423,0.599251,0.679058,0.303044,0.401381,0.373018
mp-3248842,Li3Ho3CdAs2,Other lithium material,51,Caution,1,0.143131,0.433535,0.457938,0.740963,0.535216,0.577028,0.353635,0.157321
mp-3213123,LiAlPtO4,Other lithium material,61,Caution,1,0.423717,0.531208,0.670271,0.58729,0.670165,0.493639,0.311786,0.116723
mp-1211905,K3LiGe4,Other lithium material,61,Caution,1,0.209833,0.481815,0.518097,0.789487,0.472004,0.653808,0.368362,0.161462
mp-8491,LiInP2O7,Other lithium material,63,Caution,1,0.54357,0.996735,0.637051,0.335274,0.477938,0.571849,0.519656,0.258153
mp-26039,Li3Mn2(PO4)3,LMO-family,86,Research Candidate,0,0.828695,0.671711,0.341114,0.744739,0.428167,0.138602,0.546922,0.130965
mp-757502,Li2CrSiO4,Silicon-family,76,Research Candidate,0,0.625154,0.438679,0.506012,0.559708,0.491414,0.379422,0.140704,0.211619
mp-756423,Li2Co3BiO8,LCO-family,45,Avoid / Benchmark,0,0.684815,0.292686,0.140315,0.484199,0.813536,0.825163,0.183812,0.309988
mp-1222313,LiDyS2,Li-S or sulfide-family,68,Research Candidate,0,0.352981,0.33456,0.248597,0.730361,0.210955,0.487171,0.040865,0.326682
mp-27130,Li2W2O7,Other lithium material,55,Caution,0,0.5204,0.423004,0.874963,0.257748,0.428395,0.728063,0.555752,0.251093
mp-3223526,Li4Sm2HoPb4,Other lithium material,51,Caution,1,0.212258,0.470418,0.514588,0.79567,0.484305,0.643225,0.364627,0.152462
mp-23694,LiBH,Other lithium material,50,Caution,0,0.208666,0.47752,0.514967,0.797241,0.474072,0.65515,0.370344,0.154184
mp-3322925,LiCr(SbO3)4,Other lithium material,61,Caution,1,0.446854,0.539026,0.686539,0.61726,0.654018,0.52002,0.317958,0.104909
mp-760842,Li9V3P8O29,Other lithium material,55,Caution,0,0.548545,0.305799,0.866817,0.66861,0.602998,0.613401,0.422133,0.174982
mp-1110749,Rb2LiMoI6,Other lithium material,50,Caution,0,0.039983,0.364242,0.344596,0.625548,0.691735,0.301982,0.409313,0.34633
mp-1174373,Li4Mn3O7,LMO-family,82,Research Candidate,0,0.819352,0.671995,0.334552,0.751334,0.422957,0.148421,0.553803,0.124748
mp-850135,Li3V2Cr2O8,Other lithium material,51,Caution,0,0.548441,0.310828,0.869722,0.658292,0.600303,0.612094,0.418788,0.183124
mp-12450,LiNd2OsO6,Other lithium material,61,Caution,1,0.530154,0.964843,0.611416,0.382617,0.496245,0.574985,0.5322,0.210077
mp-757925,LiNi2(CO4)2,Carbon-family,76,Recommend,0,0.7208,0.762847,0.4218,0.708038,0.492447,0.329194,0.213394,0.255257
mp-1307896,Li3V4O8,Other lithium material,53,Caution,0,0.547009,0.883248,0.614638,0.737445,0.645753,0.464216,0.395475,0.185193
mp-1175047,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.965471,0.00315,0.296189,0.646821,0.640092,0.81172,0.632602,0.231832
mp-755656,Li3MnF6,Other lithium material,52,Caution,0,0.43236,0.19379,0.681754,0.937087,0.321607,0.584824,1.0,0.537742
mp-756985,Li2VSn(PO4)2,Other lithium material,53,Caution,0,0.569893,0.89377,0.636383,0.71184,0.64697,0.44907,0.376203,0.209088
mp-26947,Li2V(PO4)2,Other lithium material,55,Caution,0,0.562118,0.888766,0.627522,0.730476,0.644891,0.459952,0.387625,0.19473
mp-1210748,Li2MnN,Other lithium material,53,Caution,0,0.231251,0.331626,0.358775,0.798913,0.469063,0.402244,0.693784,0.00505
mp-1192145,LiGaH4,Other lithium material,55,Caution,0,0.343114,0.86349,0.487005,0.869141,0.439227,0.602119,0.426819,0.289067
mp-15999,Li3AuS2,Li-S or sulfide-family,78,Research Candidate,1,0.358494,0.451524,0.275517,0.367724,0.024795,0.630184,0.178166,0.375574
mp-851247,Li4V3P8O29,Other lithium material,55,Caution,0,0.549461,0.310542,0.870078,0.659968,0.600501,0.612274,0.419643,0.182652
mp-1302186,Li2TiV3O8,LTO-family,79,Research Candidate,0,0.727347,0.76505,0.426517,0.706287,0.494227,0.323974,0.217044,0.263752
