material_id,formula,battery_family,india_feasibility_score,india_decision_label,is_stable,target_is_stable,space_group_number,band_gap,formation_energy_per_atom,number_of_elements,has_fe,has_p,has_mn,has_c,has_si,has_s,scaled_space_group_number,scaled_band_gap,scaled_formation_energy_per_atom,scaled_number_of_elements,scaled_has_fe,scaled_has_p,scaled_has_mn,scaled_has_c,scaled_has_si,scaled_has_s
mp-3205934,K2LiVSe4,Other lithium material,61,Caution,1,1,70,1.3702,-1.237120015,4,0,0,0,0,0,0,0.30131,0.18338,0.345271,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3247502,LiHoInAg,Other lithium material,61,Caution,1,1,216,0.0,-0.458510877,4,0,0,0,0,0,0,0.938865,0.0,0.441558,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-754882,Li2Ni3SnO8,Other lithium material,49,Caution,0,0,186,0.0,-1.454413317,4,0,0,0,0,0,0,0.80786,0.0,0.3184,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3248916,LiHo(CoH3)2,Other lithium material,56,Caution,1,1,225,0.0,-0.406027476,4,0,0,0,0,0,0,0.978166,0.0,0.448049,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-774784,Li4Mn3Co2Sn3O16,LCO-family,44,Avoid / Benchmark,0,0,8,0.0,-1.93620557,5,0,0,1,0,0,0,0.030568,0.0,0.258819,0.75,0.0,0.0,1.0,0.0,0.0,0.0
mp-3201893,Cs4LiMnSe4,Other lithium material,64,Caution,1,1,23,0.1117,-1.283787137,4,0,0,1,0,0,0,0.09607,0.014949,0.3395,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3245015,LiNd2AsP,Other lithium material,53,Caution,1,1,194,0.0,-1.488112269,4,0,1,0,0,0,0,0.842795,0.0,0.314232,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1190151,Sr3LiSbO6,Other lithium material,61,Caution,1,1,167,3.1732,-2.777010612,4,0,0,0,0,0,0,0.724891,0.424684,0.15484,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1173881,Li2CoO3,LCO-family,41,Avoid / Benchmark,0,0,2,0.1603,-1.694867199,3,0,0,0,0,0,0,0.004367,0.021454,0.288664,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1198740,Li7Nd3Zr2O12,Other lithium material,55,Caution,0,0,142,4.2749,-3.088062591,4,0,0,0,0,0,0,0.615721,0.57213,0.116374,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1097065,Li2HfN2,Other lithium material,61,Caution,1,1,164,1.9346,-1.431819164,3,0,0,0,0,0,0,0.71179,0.258917,0.321194,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-866196,Li2PrIn,Other lithium material,61,Caution,1,1,225,0.0,-0.408762071,3,0,0,0,0,0,0,0.978166,0.0,0.44771,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-781497,LiMn2(BO3)2,LMO-family,80,Research Candidate,0,0,1,0.3574,-2.418498869,4,0,0,1,0,0,0,0.0,0.047833,0.199176,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-1232995,Rb2LiPu(Cl2O)2,Other lithium material,46,Caution,0,0,8,0.3164,-2.191420503,5,0,0,0,0,0,0,0.030568,0.042345,0.227257,0.75,0.0,0.0,0.0,0.0,0.0,0.0
mp-763655,LiMn3O6,LMO-family,84,Research Candidate,0,0,1,0.3088,-1.977966892,3,0,0,1,0,0,0,0.0,0.041328,0.253654,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-759127,Li4Mn5(FeO6)2,LMO-family,83,Research Candidate,0,0,4,0.9478,-2.002121056,4,1,0,1,0,0,0,0.0131,0.126849,0.250667,0.5,1.0,0.0,1.0,0.0,0.0,0.0
mp-760304,Li2Cu2F7,Other lithium material,47,Caution,0,0,33,0.0213,-2.195350432,3,0,0,0,0,0,0,0.139738,0.002851,0.226771,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3205304,Rb2Li2SnSe4,Other lithium material,61,Caution,1,1,72,2.3069,-1.218430829,4,0,0,0,0,0,0,0.310044,0.308743,0.347582,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-684024,Li2SiN2,Other lithium material,63,Caution,1,1,61,4.0339,-1.106952389,3,0,0,0,0,1,0,0.262009,0.539876,0.361368,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-753189,Li2VO2F,Other lithium material,47,Caution,0,0,8,0.9818,-2.618367363,4,0,0,0,0,0,0,0.030568,0.131399,0.174459,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-674422,Li11Mn11O26,LMO-family,75,Research Candidate,0,0,8,0.0,-1.864849904,3,0,0,1,0,0,0,0.030568,0.0,0.267643,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-775493,Li2Fe3WO8,Other lithium material,54,Caution,0,0,5,0.9491,-1.946543147,4,1,0,0,0,0,0,0.017467,0.127023,0.25754,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-754081,Li3TiV3O8,LTO-family,75,Research Candidate,0,0,8,1.0304,-2.633486926,4,0,0,0,0,0,0,0.030568,0.137903,0.172589,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3230281,Li5(AgGe)2,Other lithium material,61,Caution,1,1,164,0.0,-0.33509798,3,0,0,0,0,0,0,0.71179,0.0,0.45682,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-772906,LiFePO4,LFP-family,94,Recommend,0,0,14,3.5447,-2.420163168,4,1,1,0,0,0,0,0.056769,0.474404,0.19897,0.5,1.0,1.0,0.0,0.0,0.0,0.0
mp-1666401,Li3MnV4O12,LMO-family,82,Research Candidate,0,0,5,1.3841,-2.379801367,4,0,0,1,0,0,0,0.017467,0.185241,0.203961,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-1277483,LiLa4CoO8,LCO-family,43,Avoid / Benchmark,0,0,65,1.237,-3.226707183,4,0,0,0,0,0,0,0.279476,0.165554,0.099228,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1176690,LiMn(PO3)4,LMO-family,82,Research Candidate,0,0,60,0.0,-2.478039996,4,0,1,1,0,0,0,0.257642,0.0,0.191812,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-767053,Li2Co(CO3)2,LCO-family,45,Avoid / Benchmark,0,0,1,2.3937,-1.939154154,4,0,0,0,1,0,0,0.0,0.32036,0.258454,0.5,0.0,0.0,0.0,1.0,0.0,0.0
mp-3206180,LiSc(Sn4Os)2,Other lithium material,61,Caution,1,1,87,0.0,-0.211867831,4,0,0,0,0,0,0,0.375546,0.0,0.472059,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3201955,K4LiAgAs2,Other lithium material,51,Caution,1,1,12,1.4152,-0.556963395,4,0,0,0,0,0,0,0.048035,0.189403,0.429383,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-755505,Li2NbOF5,Other lithium material,51,Caution,0,0,8,0.0002,-3.260206015,4,0,0,0,0,0,0,0.030568,2.7e-05,0.095086,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3203949,Li3Sc(Ta2N3)4,Other lithium material,61,Caution,1,1,149,0.0,-1.464760902,4,0,0,0,0,0,0,0.646288,0.0,0.31712,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1236625,Ba4Li(RhO3)4,Other lithium material,50,Caution,0,0,156,0.0,-1.90817441,4,0,0,0,0,0,0,0.676856,0.0,0.262285,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3252335,LiTbMnPt3,Other lithium material,64,Caution,1,1,160,0.0,-0.969593937,4,0,0,1,0,0,0,0.694323,0.0,0.378355,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3204190,Li3ScAs6Rh7,Other lithium material,51,Caution,1,1,166,0.0,-0.782076442,4,0,0,0,0,0,0,0.720524,0.0,0.401544,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-12716,LiTlPd2,Other lithium material,61,Caution,1,1,139,0.0,-0.414281964,3,0,0,0,0,0,0,0.60262,0.0,0.447028,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3252252,Li2TbLuSi3,Other lithium material,63,Caution,1,1,63,0.0,-0.644839374,4,0,0,0,0,1,0,0.270742,0.0,0.418516,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1306034,Li2V3WO8,Other lithium material,55,Caution,0,0,12,1.5539,-2.4223505,4,0,0,0,0,0,0,0.048035,0.207966,0.198699,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-8132,Li(TiSe2)3,Other lithium material,63,Caution,1,1,164,0.0,-1.44130491,3,0,0,0,0,0,0,0.71179,0.0,0.320021,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3207391,LiTaWN3,Other lithium material,61,Caution,1,1,40,0.0417,-1.176683363,4,0,0,0,0,0,0,0.170306,0.005581,0.352745,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3241451,LiEuAl3Pd,Other lithium material,61,Caution,1,1,187,0.0,-0.570634137,4,0,0,0,0,0,0,0.812227,0.0,0.427692,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-19340,LiVO2,Other lithium material,61,Caution,1,1,166,0.0,-2.493781042,3,0,0,0,0,0,0,0.720524,0.0,0.189866,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-558555,LiFe(SeO3)2,Other lithium material,64,Caution,1,1,122,2.6596,-1.594728773,4,1,0,0,0,0,0,0.528384,0.355947,0.301047,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-3260315,Li5(LaSb2)4,Other lithium material,61,Caution,1,1,99,0.0,-1.045236881,3,0,0,0,0,0,0,0.427948,0.0,0.369001,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3247282,LiEr4MnC8,Carbon-family,98,Recommend,1,1,23,0.0,-0.428709645,4,0,0,1,1,0,0,0.09607,0.0,0.445244,0.5,0.0,0.0,1.0,1.0,0.0,0.0
mp-30392,Li2InAu,Other lithium material,61,Caution,1,1,216,0.0,-0.541155266,3,0,0,0,0,0,0,0.938865,0.0,0.431338,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-558731,Li2TeS3,Li-S or sulfide-family,78,Research Candidate,1,1,14,1.5981,-0.929507781,3,0,0,0,0,0,1,0.056769,0.213881,0.383312,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-757000,Li4Mn3Cr3(CuO8)2,LMO-family,79,Research Candidate,0,0,8,0.0,-1.885542655,5,0,0,1,0,0,0,0.030568,0.0,0.265084,0.75,0.0,0.0,1.0,0.0,0.0,0.0
mp-756351,Li3Mn4NiO8,LMO-family,80,Research Candidate,0,0,12,0.0,-2.003871953,4,0,0,1,0,0,0,0.048035,0.0,0.250451,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-1185378,LiGd2Tl,Other lithium material,61,Caution,1,1,225,0.0,-0.272816597,3,0,0,0,0,0,0,0.978166,0.0,0.464522,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1662512,Li4Co3Sb5O16,LCO-family,41,Avoid / Benchmark,0,0,1,0.3675,-1.853859924,4,0,0,0,0,0,0,0.0,0.049184,0.269002,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1174776,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0,1,0.2327,-1.820857804,4,0,0,1,0,0,0,0.0,0.031143,0.273083,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-757897,Li2Fe3CoO8,LCO-family,43,Avoid / Benchmark,0,0,212,0.0,-1.525408965,4,1,0,0,0,0,0,0.921397,0.0,0.30962,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-755005,LiNbCrO4,Other lithium material,51,Caution,0,0,74,0.0,-2.567231047,4,0,0,0,0,0,0,0.318777,0.0,0.180783,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177507,Li3V2P4(HO8)2,Other lithium material,53,Caution,0,0,1,0.9675,-2.533516086,5,0,1,0,0,0,0,0.0,0.129485,0.184952,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-1185431,LiSi3,Other lithium material,48,Caution,0,0,139,0.0,0.236590224,2,0,0,0,0,1,0,0.60262,0.0,0.527518,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mp-568863,LiEu2CBr3N2,Carbon-family,95,Recommend,1,1,227,0.8303,-1.670162235,5,0,0,0,1,0,0,0.9869,0.111123,0.291719,0.75,0.0,0.0,0.0,1.0,0.0,0.0
mp-759724,Li3MnF7,Other lithium material,50,Caution,0,0,160,1.5942,-2.86595565,3,0,0,1,0,0,0,0.694323,0.213359,0.143841,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-1097058,LiMn2O4,LMO-family,84,Research Candidate,0,0,1,0.3479,-2.048200304,3,0,0,1,0,0,0,0.0,0.046561,0.244969,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-764850,Li3(NiO2)4,Other lithium material,47,Caution,0,0,2,0.0,-1.307619391,3,0,0,0,0,0,0,0.004367,0.0,0.336553,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-555899,Li2Si3O7,Silicon-family,81,Research Candidate,0,0,57,5.3594,-3.077189367,3,0,0,0,0,1,0,0.244541,0.717274,0.117718,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-3222502,Li3Sm3CdSi2,Other lithium material,53,Caution,1,1,189,0.0,-0.524155827,4,0,0,0,0,1,0,0.820961,0.0,0.43344,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-3209078,Cs2Li3FeO4,Other lithium material,64,Caution,1,1,72,1.742,-1.82677232,4,1,0,0,0,0,0,0.310044,0.23314,0.272352,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-12829,LiCaGaF6,Other lithium material,57,Caution,1,1,163,6.4003,-3.46226697,4,0,0,0,0,0,0,0.707424,0.856583,0.070098,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-767710,Li2VP2O7,Other lithium material,53,Caution,0,0,15,0.0,-2.598236944,4,0,1,0,0,0,0,0.061135,0.0,0.176948,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-25402,Li2VPCO7,Carbon-family,89,Recommend,0,0,11,2.0964,-2.456983442,5,0,1,0,1,0,0,0.043668,0.280571,0.194416,0.75,0.0,1.0,0.0,1.0,0.0,0.0
mp-1097447,LiBe2Rh,Other lithium material,36,Caution,0,0,71,0.377,2.052503504,3,0,0,0,0,0,0,0.305677,0.050456,0.752084,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3256617,Sr2LiCo2N3,Other lithium material,56,Caution,1,1,15,0.0,-0.565795581,4,0,0,0,0,0,0,0.061135,0.0,0.428291,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3249567,LiDyCu4,Other lithium material,61,Caution,1,1,216,0.0,-0.196594165,3,0,0,0,0,0,0,0.938865,0.0,0.473948,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-8313,Cs2Li2GeO4,Other lithium material,61,Caution,1,1,2,3.4744,-2.102343527,4,0,0,0,0,0,0,0.004367,0.464996,0.238273,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3247756,Li2AcScSi2,Other lithium material,63,Caution,1,1,164,0.0,-0.576670821,4,0,0,0,0,1,0,0.71179,0.0,0.426946,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-774500,Li5NiO4,Other lithium material,49,Caution,0,0,41,1.8912,-1.804479353,3,0,0,0,0,0,0,0.174672,0.253108,0.275109,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1372295,Li3V4O7F5,Other lithium material,42,Caution,0,0,1,0.0,-1.393913113,4,0,0,0,0,0,0,0.0,0.0,0.325881,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3200756,Li2Y3(CuSi2)2,Other lithium material,63,Caution,1,1,12,0.0,-0.667799858,4,0,0,0,0,1,0,0.048035,0.0,0.415676,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1206881,LiTaS2,Li-S or sulfide-family,78,Research Candidate,1,1,194,0.8541,-1.523093418,3,0,0,0,0,0,1,0.842795,0.114308,0.309906,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-3216018,Li2Sn3RuS8,Li-S or sulfide-family,78,Research Candidate,1,1,166,1.2644,-0.799951341,4,0,0,0,0,0,1,0.720524,0.169221,0.399334,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-3285316,LiSc3Pt2,Other lithium material,61,Caution,1,1,164,0.0,-1.001823002,3,0,0,0,0,0,0,0.71179,0.0,0.374369,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-752965,Li2V3O6,Other lithium material,53,Caution,0,0,12,1.1285,-2.470883965,3,0,0,0,0,0,0,0.048035,0.151033,0.192697,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-20049,LiFeP,Other lithium material,66,Caution,1,1,129,0.0,-0.651972084,3,1,1,0,0,0,0,0.558952,0.0,0.417634,0.25,1.0,1.0,0.0,0.0,0.0,0.0
mp-1192557,Ba4Li2(CdAs2)3,Other lithium material,51,Caution,1,1,63,0.3499,-0.813855654,4,0,0,0,0,0,0,0.270742,0.046829,0.397614,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-768712,Li4MnCrO6,LMO-family,90,Research Candidate,1,1,15,1.0548,-2.243357171,4,0,0,1,0,0,0,0.061135,0.141169,0.220835,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-780315,Li4Cr2Fe3O10,Other lithium material,54,Caution,0,0,1,0.9489,-2.015715775,4,1,0,0,0,0,0,0.0,0.126996,0.248986,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-3319221,Li30Si7Au,Other lithium material,63,Caution,1,1,146,0.0,-0.277119008,3,0,0,0,0,1,0,0.633188,0.0,0.46399,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-3260709,Li11SnP5,Other lithium material,63,Caution,1,1,8,0.7534,-0.725195274,3,0,1,0,0,0,0,0.030568,0.100831,0.408579,0.25,0.0,1.0,0.0,0.0,0.0,0.0
mp-771049,Li2CoBO4,LCO-family,40,Avoid / Benchmark,0,0,62,1.4011,-2.141449682,4,0,0,0,0,0,0,0.266376,0.187516,0.233437,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1112572,Cs2LiPdF6,Other lithium material,47,Caution,0,0,225,0.0,-2.414089177,4,0,0,0,0,0,0,0.978166,0.0,0.199721,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1207008,LiMnSb2,Other lithium material,49,Caution,0,0,123,0.0,0.109278967,3,0,0,1,0,0,0,0.532751,0.0,0.511774,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-756853,LiBSbO3,Other lithium material,50,Caution,0,0,2,1.0561,-2.219557734,4,0,0,0,0,0,0,0.004367,0.141343,0.223778,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-559441,LiTiPO5,LTO-family,81,Research Candidate,0,0,2,3.07,-3.032835446,4,0,1,0,0,0,0,0.004367,0.410873,0.123203,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1210901,LiLa2TiO6,LTO-family,75,Research Candidate,0,0,14,0.0,-3.350822536,4,0,0,0,0,0,0,0.056769,0.0,0.083879,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3249500,LiAcAs2O7,Other lithium material,51,Caution,1,1,5,4.2076,-2.093441617,4,0,0,0,0,0,0,0.017467,0.563123,0.239374,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-2032538,Li2ZnGe,Other lithium material,61,Caution,1,1,194,0.0,-0.399771125,3,0,0,0,0,0,0,0.842795,0.0,0.448822,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-753560,LiVPHO5,Other lithium material,63,Caution,1,1,2,1.8043,-2.490393199,5,0,1,0,0,0,0,0.004367,0.241478,0.190285,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-756669,Li4Ti3CrO8,LTO-family,74,Research Candidate,0,0,166,0.0,-2.791981395,4,0,0,0,0,0,0,0.720524,0.0,0.152989,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-559814,Li5SbS3I2,Li-S or sulfide-family,78,Research Candidate,1,1,58,2.7011,-1.271056237,4,0,0,0,0,0,1,0.248908,0.361501,0.341074,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-3206687,LiZr6Zn22As,Other lithium material,51,Caution,1,1,225,0.062,-0.378769587,4,0,0,0,0,0,0,0.978166,0.008298,0.451419,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3213241,K2LiCrCl6,Other lithium material,61,Caution,1,1,164,2.6442,-1.876135762,4,0,0,0,0,0,0,0.71179,0.353886,0.266247,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-558897,LiMgIn(MoO4)3,Other lithium material,61,Caution,1,1,2,3.2154,-2.187027367,5,0,0,0,0,0,0,0.004367,0.430332,0.227801,0.75,0.0,0.0,0.0,0.0,0.0,0.0
mp-3204290,Li8In3SiPd4,Other lithium material,63,Caution,1,1,215,0.0,-0.542306337,4,0,0,0,0,1,0,0.934498,0.0,0.431196,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-1235791,LiTm2(ClO)2,Other lithium material,46,Caution,0,0,99,0.0,-2.551091369,4,0,0,0,0,0,0,0.427948,0.0,0.182779,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-849759,Li2Si4(NiO4)3,Silicon-family,72,Research Candidate,0,0,62,0.0,-2.45854182,4,0,0,0,0,1,0,0.266376,0.0,0.194224,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-755029,Li5Nb2Co5O12,LCO-family,41,Avoid / Benchmark,0,0,5,0.0009,-2.051892031,4,0,0,0,0,0,0,0.017467,0.00012,0.244512,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1195894,K9Li3Nd3(BO3)7,Other lithium material,61,Caution,1,1,13,3.7614,-2.766882403,5,0,0,0,0,0,0,0.052402,0.503406,0.156093,0.75,0.0,0.0,0.0,0.0,0.0,0.0
mp-541568,Sr2Li3NbN4,Other lithium material,61,Caution,1,1,58,2.1559,-0.997289,4,0,0,0,0,0,0,0.248908,0.288534,0.37493,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-638141,LiSn5Rh3,Other lithium material,61,Caution,1,1,57,0.0,-0.4802785,3,0,0,0,0,0,0,0.244541,0.0,0.438866,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-674219,LiCr3O8,Other lithium material,61,Caution,1,1,58,1.9279,-1.908161301,3,0,0,0,0,0,0,0.248908,0.25802,0.262287,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-867913,LiHo2Ir,Other lithium material,61,Caution,1,1,225,0.0,-0.592928768,3,0,0,0,0,0,0,0.978166,0.0,0.424935,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-777846,Li2MnF4,Other lithium material,52,Caution,0,0,7,3.8238,-3.047238026,3,0,0,1,0,0,0,0.026201,0.511757,0.121422,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-1235197,LiFe8(O7F)2,Other lithium material,49,Caution,0,0,1,0.0,-1.524668919,4,1,0,0,0,0,0,0.0,0.0,0.309711,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1175537,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0,2,0.0,-1.773685891,4,0,0,1,0,0,0,0.004367,0.0,0.278917,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3326808,LiPr4Mn3O12,LMO-family,90,Research Candidate,1,1,2,0.0,-3.00739814,4,0,0,1,0,0,0,0.004367,0.0,0.126349,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3211746,Li3PdPt4,Other lithium material,61,Caution,1,1,166,0.0,-0.574167715,3,0,0,0,0,0,0,0.720524,0.0,0.427255,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-758689,Li3CuF4,Other lithium material,47,Caution,0,0,194,0.8557,-2.645253741,3,0,0,0,0,0,0,0.842795,0.114522,0.171134,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-777834,Li3MnV(PO4)3,LMO-family,82,Research Candidate,0,0,5,0.2991,-2.605148024,5,0,1,1,0,0,0,0.017467,0.04003,0.176094,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-754571,Li4Co7(OF7)2,LCO-family,37,Avoid / Benchmark,0,0,1,2.0287,-2.360559676,4,0,0,0,0,0,0,0.0,0.271511,0.206341,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175092,Li7Mn2(CoO4)3,LCO-family,39,Avoid / Benchmark,0,0,8,0.0,-1.741343505,4,0,0,1,0,0,0,0.030568,0.0,0.282916,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3253603,RbLi2LaBi2,Other lithium material,61,Caution,1,1,164,1.0204,-0.842587453,4,0,0,0,0,0,0,0.71179,0.136565,0.394061,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1185411,LiEu3,Other lithium material,51,Caution,0,0,139,0.0,0.096557982,2,0,0,0,0,0,0,0.60262,0.0,0.510201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-675734,Li7B18O,Other lithium material,53,Caution,0,0,6,0.0,-0.412492872,3,0,0,0,0,0,0,0.021834,0.0,0.447249,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3245456,RbLiPuS3,Li-S or sulfide-family,78,Research Candidate,1,1,63,0.0,-1.740370138,4,0,0,0,0,0,1,0.270742,0.0,0.283037,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-850943,Li6TiNi3(PO4)6,LTO-family,73,Research Candidate,0,0,1,0.0,-2.45286318,5,0,1,0,0,0,0,0.0,0.0,0.194926,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-1211214,Li4Be3As3BrO12,Other lithium material,51,Caution,1,1,218,3.8547,-2.332711307,5,0,0,0,0,0,0,0.947598,0.515893,0.209785,0.75,0.0,0.0,0.0,0.0,0.0,0.0
mp-1113707,Rb2LiRhF6,Other lithium material,57,Caution,1,1,225,1.7225,-2.645169459,4,0,0,0,0,0,0,0.978166,0.23053,0.171144,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-5077,NaLi2Sb,Other lithium material,61,Caution,1,1,225,0.6796,-0.705574768,3,0,0,0,0,0,0,0.978166,0.090954,0.411005,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-757928,LiCoPO4,LCO-family,43,Avoid / Benchmark,0,0,173,2.414,-2.319277237,4,0,1,0,0,0,0,0.751092,0.323077,0.211446,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-6253,KLiBeF4,Other lithium material,47,Caution,1,1,173,6.8529,-3.353237282,4,0,0,0,0,0,0,0.751092,0.917156,0.083581,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3252708,LiPr3Cd3Ga2,Other lithium material,51,Caution,1,1,189,0.0,-0.501459914,4,0,0,0,0,0,0,0.820961,0.0,0.436247,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-756007,Li3Cu3(PO4)2,Other lithium material,53,Caution,0,0,6,0.6338,-2.063703355,4,0,1,0,0,0,0,0.021834,0.084824,0.243052,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3202707,Cs4LiAgBi2,Other lithium material,61,Caution,1,1,12,1.0301,-0.481114386,4,0,0,0,0,0,0,0.048035,0.137863,0.438763,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3368,LiNb3O8,Other lithium material,61,Caution,1,1,14,3.017,-2.980640704,3,0,0,0,0,0,0,0.056769,0.403779,0.129658,0.25,0.0,0.0,0.0,0.0,0.0,0.0
