material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-22584,LiMn2O4,LMO-family,82,Research Candidate,0,0.491012,0.805299,0.41949,0.214438,0.881745,-0.012962,0.65095,0.584865
mp-3250140,LiLa(BIr)4,Other lithium material,61,Caution,1,0.210616,0.525481,0.485634,0.780986,0.481291,0.643883,0.311839,0.29565
mp-865731,Li2HgPd,Other lithium material,51,Caution,1,0.015843,0.606664,0.459968,0.501344,0.496027,0.563327,0.695143,0.451983
mp-757278,Li3V(PO4)2,Other lithium material,55,Caution,0,0.617532,0.297432,0.046091,0.800207,0.339492,0.576252,0.504773,0.427371
mp-3202795,LiTaIrRu,Other lithium material,61,Caution,1,0.028847,0.603764,0.456551,0.509325,0.493165,0.563933,0.698299,0.445135
mp-3268810,Li2PPd5,Other lithium material,63,Caution,1,0.184295,0.532935,0.487017,0.756628,0.484073,0.638823,0.324154,0.300807
mp-1177687,Li3Mn7O12,LMO-family,80,Research Candidate,0,0.900562,0.668518,0.036644,0.603973,0.811139,0.568358,0.44919,0.427626
mp-756006,LiSbS,Li-S or sulfide-family,78,Research Candidate,1,0.564775,0.511971,0.121929,0.581368,0.494941,0.849672,0.1693,0.161265
mp-643276,LiMg2H7Ru,Other lithium material,61,Caution,1,0.235349,0.194242,0.324008,0.31985,0.510189,0.485225,0.206864,0.400501
mp-759453,Li3V3P8O29,Other lithium material,53,Caution,0,0.622679,0.148461,0.646652,0.756303,0.481944,0.61884,0.61632,0.392668
mp-728,Li2Pd,Other lithium material,61,Caution,1,0.087756,0.459115,0.488696,0.510561,0.500428,0.299519,0.148814,0.435524
mp-3213222,Sr2LiScSi2,Other lithium material,63,Caution,1,0.307116,0.305446,0.334585,0.574039,0.49674,0.825865,0.379646,0.275989
mp-3323719,Li6Ga13Ag,Other lithium material,61,Caution,1,0.416773,0.208287,0.68269,0.683366,0.581629,0.8703,0.35488,0.393966
mp-759948,Li2VCrP2(HO5)2,Other lithium material,57,Caution,0,0.633591,0.291192,0.036745,0.800982,0.33356,0.574281,0.521958,0.410755
mp-14030,Na2LiY(Si2O5)3,Silicon-family,87,Research Candidate,1,0.666651,0.246048,0.332843,0.318471,0.46646,0.2775,0.315176,0.136686
mp-3331826,LiNd3S4,Li-S or sulfide-family,78,Research Candidate,1,0.347006,0.673625,0.523194,0.608247,0.540359,0.658537,0.252507,0.036873
mp-753383,LiAgF4,Other lithium material,49,Caution,0,0.420384,0.146999,0.650358,0.68565,0.620397,0.993035,0.346202,0.708742
mp-759029,LiBiP2O7,Other lithium material,53,Caution,0,0.627163,0.114554,0.636058,0.72939,0.481838,0.614157,0.624834,0.388004
mp-1177053,Li5V3P8O29,Other lithium material,55,Caution,0,0.614917,0.308118,0.0492,0.80705,0.33948,0.577493,0.503014,0.428332
mp-3331982,Li2GePt5,Other lithium material,61,Caution,1,0.139067,0.547747,0.479502,0.699368,0.483941,0.622607,0.379514,0.296092
mp-1666215,Li4Fe3Sn3(SbO8)2,Other lithium material,58,Caution,0,0.494611,0.543835,0.194036,0.984629,0.320689,0.386822,0.47365,0.435233
mp-775760,LiFeF3,Other lithium material,50,Caution,0,0.425108,0.284617,0.047715,0.731601,0.478281,0.950172,0.231984,0.745828
mp-759647,LiWF6,Other lithium material,57,Caution,1,0.431578,0.118468,0.642199,0.671397,0.620845,0.98886,0.35211,0.709942
mp-1177857,Li2Ti2Sb2O,LTO-family,85,Research Candidate,1,0.486233,0.649635,0.484746,0.620629,0.439089,0.395467,0.564263,0.01955
mp-3211049,LiIn(IrS2)4,Li-S or sulfide-family,78,Research Candidate,1,0.30753,0.512789,0.344607,0.177334,0.564355,0.775468,0.662676,0.158174
mp-1211129,LiP4(RuO7)2,Other lithium material,57,Caution,0,0.609785,0.320973,0.052706,0.812955,0.339333,0.578969,0.501443,0.428212
mp-773078,Li7Ca8Nb12O40,Other lithium material,55,Caution,0,0.491444,0.541075,0.196827,0.982998,0.324108,0.385697,0.468926,0.446931
mp-758341,Li3Mn(CO3)3,LMO-family,82,Research Candidate,0,0.81521,0.595594,0.287158,0.460246,0.868679,0.570657,0.56805,0.274414
mp-754372,LiCoOF2,LCO-family,36,Avoid / Benchmark,0,0.880781,0.427777,0.821322,0.439023,0.180824,0.88492,0.455954,0.690805
mp-18050,Li2MoO4,Other lithium material,61,Caution,1,0.448186,0.126163,0.299413,0.415967,0.416205,0.244434,0.421228,0.414987
mp-3208307,Rb2LiHg3F12,Other lithium material,47,Caution,1,0.268245,0.271415,0.300172,0.536758,0.535313,0.936752,0.415112,0.587511
mp-1569254,Li2Ni2BiO6,Other lithium material,51,Caution,0,0.525027,0.246684,0.309783,0.680784,0.399462,0.587657,0.594929,0.280841
mp-1097520,BaLi2Ca,Other lithium material,46,Caution,0,0.290702,0.317506,0.342375,0.575342,0.498809,0.830995,0.362959,0.277393
mp-1100392,LiSiB,Other lithium material,55,Caution,0,0.142828,0.379607,0.315161,0.336334,0.511522,0.757172,0.723412,0.435547
mp-3208250,Ba4LiAgO6,Other lithium material,61,Caution,1,0.50642,0.245787,0.303416,0.648044,0.3997,0.577519,0.626289,0.280283
mp-1222671,Li2CdIn,Other lithium material,51,Caution,1,0.020431,0.605287,0.460847,0.507468,0.496013,0.565181,0.688986,0.452264
mp-554560,Li4Be3P3BrO12,Other lithium material,53,Caution,1,0.359088,0.15276,0.265288,0.218223,0.422796,0.182706,0.748654,0.556544
mp-3260358,Li2GePd5,Other lithium material,61,Caution,1,0.184167,0.53304,0.487054,0.756623,0.484059,0.638881,0.324042,0.300695
mp-772899,Li3ZrO3,Other lithium material,51,Caution,0,0.333902,0.498024,0.450157,0.775206,0.387069,0.373303,0.630601,0.302436
mp-1176610,LiNi(PO3)3,Other lithium material,53,Caution,0,0.543269,0.192975,0.294823,0.652534,0.399838,0.581631,0.601933,0.279091
mp-865893,LiZr2Tc,Other lithium material,61,Caution,1,0.014813,0.607505,0.460263,0.5013,0.495915,0.563793,0.694242,0.451086
mp-556649,Li4Ga3Si3BrO12,Silicon-family,87,Research Candidate,1,0.503399,0.325555,0.309688,0.078363,0.478299,0.206371,0.673796,0.288348
mp-754896,Li3(NiO2)4,Other lithium material,51,Caution,0,0.481497,0.385996,0.798847,0.923344,0.468701,0.42956,0.572165,0.41201
mp-778338,Li4V2Co3Sn3O16,LCO-family,40,Avoid / Benchmark,0,0.896998,0.461892,0.842094,0.427134,0.139734,0.756971,0.479474,0.37111
mp-3253701,Li3Ho3InGe2,Other lithium material,61,Caution,1,0.120537,0.555061,0.470739,0.66714,0.481012,0.611718,0.421759,0.286135
mp-1211132,Li5OsO6,Other lithium material,61,Caution,1,0.484451,0.383585,0.798,0.923471,0.469023,0.428225,0.574748,0.414581
mp-1187184,SrLi2In,Other lithium material,53,Caution,0,0.015017,0.607338,0.460205,0.501308,0.495937,0.563701,0.69442,0.451263
mp-722903,K2LiAlF6,Other lithium material,42,Caution,0,0.116567,0.516042,0.445391,0.68315,0.519323,0.738941,0.404939,0.599282
mp-1177694,Li3Fe2OF5,Other lithium material,50,Caution,0,0.616652,0.245625,0.017768,0.809927,0.37753,0.703893,0.485054,0.737099
mp-1191394,Li8Nd7Ge10,Other lithium material,55,Caution,0,0.16506,0.434519,0.495373,0.598354,0.497892,0.322121,0.076001,0.436378
mp-1245354,Li7CrN4,Other lithium material,55,Caution,0,0.021003,0.604294,0.460195,0.506175,0.496189,0.564049,0.691745,0.453587
mp-1175106,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.852408,0.836331,0.982277,0.563052,0.31101,0.578645,0.431562,0.623169
mp-752899,LiMn(PO3)3,LMO-family,84,Research Candidate,0,0.771901,0.569516,0.26517,0.363104,0.868679,0.545503,0.643238,0.265674
mp-3213273,LiFe(NO3)4,Other lithium material,64,Caution,1,0.611021,0.151688,0.646801,0.746898,0.481033,0.620361,0.615511,0.384506
mp-770997,Li2HfO3,Other lithium material,55,Caution,0,0.6258,0.10364,0.63698,0.723677,0.485053,0.613419,0.617986,0.397272
mp-3285032,LiOs3O8,Other lithium material,61,Caution,1,0.479873,0.386795,0.798825,0.921957,0.468639,0.429422,0.573005,0.411421
mp-759216,LiY3WO8,Other lithium material,51,Caution,0,0.53871,0.215261,0.300514,0.665524,0.400214,0.581947,0.604024,0.284357
mp-989405,Cs2LiInBr6,Other lithium material,61,Caution,1,0.156003,0.361551,0.304682,0.324658,0.509297,0.750313,0.744999,0.431746
mp-756242,Li2CrFeO4,Other lithium material,64,Caution,1,0.616296,0.295675,0.04574,0.798053,0.339248,0.576938,0.503139,0.425076
mp-1290754,Li2TiFe3O8,LTO-family,80,Research Candidate,0,0.762399,0.464867,0.089257,0.657103,0.394793,0.600339,0.428238,0.156969
mp-3214366,Li2CdSnSe4,Other lithium material,51,Caution,1,0.335288,0.280425,0.333235,0.592513,0.496959,0.831609,0.355392,0.277952
mp-1222341,LiTa2O6,Other lithium material,51,Caution,0,0.330152,0.498454,0.448794,0.768459,0.387231,0.370634,0.638621,0.303297
mp-1645663,Li7Mn4CoO12,LCO-family,44,Avoid / Benchmark,0,0.844348,0.998918,0.385596,0.615827,0.16862,0.53731,0.318533,0.659758
mp-764842,LiVOF3,Other lithium material,49,Caution,0,0.620034,0.091306,0.615335,0.756204,0.520194,0.743102,0.605525,0.703156
mp-1302545,Li3(CoO2)4,LCO-family,41,Avoid / Benchmark,0,0.749147,0.70549,0.999606,0.596924,0.129766,0.567878,0.428725,0.401728
mp-3253657,Li2Eu(AgP)2,Other lithium material,63,Caution,1,0.132974,0.550962,0.472782,0.682821,0.481054,0.616134,0.406647,0.287472
mp-756316,Li3SbS4,Li-S or sulfide-family,78,Research Candidate,1,0.481207,0.422566,0.372934,0.432998,0.555447,0.853086,0.275187,0.015042
mp-760999,Li4TiMn3O8,LMO-family,82,Research Candidate,0,0.911474,0.660596,0.030519,0.602623,0.808389,0.566181,0.459813,0.420748
mp-757730,Li2CoCO4,LCO-family,43,Avoid / Benchmark,0,0.890142,0.447379,0.841115,0.411376,0.14257,0.755498,0.475666,0.376264
mp-867265,LiTm2Os,Other lithium material,61,Caution,1,0.015486,0.606955,0.46007,0.501328,0.495988,0.563488,0.694831,0.451672
mp-3204760,Li4AgAu3S4,Li-S or sulfide-family,78,Research Candidate,1,0.576493,0.49325,0.112809,0.571891,0.491944,0.847145,0.179782,0.151151
mp-752531,Li(NiO2)2,Other lithium material,49,Caution,0,0.361487,0.491822,0.457367,0.81722,0.386535,0.387893,0.584671,0.300869
mp-3213229,LiZnCuF6,Other lithium material,57,Caution,1,0.296529,0.255908,0.302124,0.564828,0.535588,0.944249,0.386965,0.59116
mp-1275513,Li2V3CrO8,Other lithium material,55,Caution,0,0.619651,0.146527,0.645159,0.749616,0.481912,0.61727,0.621068,0.391791
mp-3230874,LiTh3Sn3Os2,Other lithium material,61,Caution,1,0.119658,0.555779,0.470992,0.667102,0.480916,0.612116,0.42099,0.28537
mp-696949,Li3TeHO4,Other lithium material,61,Caution,1,0.612589,0.014417,0.645906,0.57886,0.49537,0.301083,0.365801,0.52168
mp-3213641,LiCa2AlSi2,Other lithium material,63,Caution,1,0.310687,0.310138,0.33727,0.584557,0.496756,0.828388,0.372465,0.277163
mp-570363,LiSi,Other lithium material,48,Caution,0,0.268741,0.20178,0.348538,0.401465,0.516004,0.510478,0.115906,0.422495
mp-3231973,LiY3In3Pd2,Other lithium material,61,Caution,1,0.120799,0.554848,0.470664,0.667151,0.481041,0.6116,0.421988,0.286363
mp-3252413,Li3Ho3CdP2,Other lithium material,53,Caution,1,0.243914,0.330868,0.325356,0.497786,0.496718,0.803161,0.457499,0.271279
mp-776813,LiMnF4,Other lithium material,54,Caution,0,0.402662,0.381157,0.295115,0.547961,0.722876,0.962166,0.353235,0.830906
mp-1246064,Li3NiN2,Other lithium material,47,Caution,0,0.025677,0.603637,0.461781,0.514279,0.496014,0.567174,0.682274,0.452704
mp-1176736,LiFe2OF3,Other lithium material,52,Caution,0,0.452185,0.205565,0.263857,0.58349,0.437679,0.684098,0.676501,0.584448
mp-1093540,Li2GaBi,Other lithium material,46,Caution,0,0.291692,0.318116,0.342453,0.576463,0.498974,0.830483,0.364108,0.27888
mp-684817,K2LiTa6(PO8)3,Other lithium material,63,Caution,1,0.632149,0.278342,0.037003,0.793288,0.336755,0.57322,0.515825,0.419603
mp-770589,Li3Al2FeO6,Other lithium material,54,Caution,0,0.624217,0.127731,0.639651,0.737446,0.481945,0.614997,0.624412,0.390184
mp-1235649,Ba2LiMn2(P2O7)2,LMO-family,81,Research Candidate,0,0.921269,0.656473,0.025452,0.603419,0.805633,0.564377,0.470037,0.41417
mp-1173983,Li3Co2O5,LCO-family,41,Avoid / Benchmark,0,0.874579,0.477813,0.853703,0.427662,0.145422,0.75982,0.462354,0.38628
mp-757962,LiCoPO4,LCO-family,43,Avoid / Benchmark,0,0.728808,0.562161,0.490495,0.246589,0.060524,0.69642,0.54523,0.262102
mp-531078,Li13Co11O24,LCO-family,45,Avoid / Benchmark,0,0.873417,0.479347,0.853832,0.42714,0.145454,0.759422,0.46382,0.386583
mp-1191653,Li3As,Other lithium material,43,Caution,0,0.227271,0.225467,0.344229,0.356649,0.516284,0.495157,0.168664,0.422613
mp-780331,LiMnPO4,LMO-family,82,Research Candidate,0,0.831435,0.554811,0.276715,0.443232,0.868878,0.567719,0.568451,0.272707
mp-3211696,LiB2PdRh2,Other lithium material,61,Caution,1,0.302453,0.429756,0.823244,0.853631,0.563186,0.676901,0.33006,0.402481
mp-1174411,Li5Mn2CoO8,LCO-family,44,Avoid / Benchmark,0,0.975572,0.612837,0.83709,0.394088,0.326714,0.77016,0.467222,0.608359
mp-3205735,Sr2Li(As3Pd10)2,Other lithium material,51,Caution,1,0.024085,0.605283,0.455721,0.503193,0.49316,0.562158,0.704304,0.444703
mp-1174755,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.966341,0.776375,0.240919,0.447268,0.184129,0.729803,0.351986,0.643398
mp-774579,LiTi2(PO4)3,LTO-family,81,Research Candidate,0,0.773021,0.434033,0.080379,0.640262,0.395136,0.5961,0.434275,0.15698
mp-752743,Li2MnPO5,LMO-family,82,Research Candidate,0,0.918968,0.485737,0.622346,0.535564,0.950886,0.603868,0.581626,0.383343
mp-4855,Li2SeO4,Other lithium material,61,Caution,1,0.445691,0.130239,0.300649,0.41741,0.416015,0.245469,0.419454,0.413714
mp-3214961,Li4ZnAsPd6,Other lithium material,51,Caution,1,0.137504,0.549896,0.473922,0.689601,0.480977,0.618451,0.399309,0.28729
mp-1218571,Sr3Li4Nb6O20,Other lithium material,53,Caution,0,0.523515,0.238621,0.304663,0.665399,0.400143,0.580692,0.613031,0.284941
mp-3320590,Li30Si7Pt,Other lithium material,63,Caution,1,0.134005,0.550037,0.479246,0.694541,0.483789,0.621841,0.382997,0.294573
mp-3204890,LiCrPbF6,Other lithium material,47,Caution,1,0.272334,0.241772,0.289636,0.510069,0.535726,0.929377,0.431162,0.587409
mp-1185315,Li3La3(MoO6)2,Other lithium material,61,Caution,1,0.348399,0.296466,0.270196,0.383539,0.41201,0.499316,0.999943,0.432551
mp-766080,Li4Mn2Cr3Sb3O16,LMO-family,80,Research Candidate,0,0.924662,0.501834,0.623997,0.552212,0.947881,0.606287,0.583361,0.376928
mp-1176598,LiMnSnO4,LMO-family,80,Research Candidate,0,0.785723,0.604844,0.282113,0.422497,0.868593,0.559999,0.604339,0.271284
mp-697664,LiCr4(PO4)3,Other lithium material,55,Caution,0,0.621783,0.132687,0.64093,0.739139,0.481866,0.615514,0.62406,0.389902
mp-764993,Li3V3P8O29,Other lithium material,53,Caution,0,0.614661,0.30785,0.049152,0.806677,0.339433,0.577631,0.502694,0.427899
mp-3208614,Li2MgPd3O8,Other lithium material,61,Caution,1,0.44734,0.266272,0.295077,0.577194,0.399119,0.559302,0.690877,0.271069
mp-3201937,LiYH6Ru,Other lithium material,61,Caution,1,0.16208,0.342081,0.300828,0.318024,0.508774,0.752265,0.736768,0.425887
mp-864930,LiTiIr2,Other lithium material,63,Caution,1,0.016863,0.605831,0.459675,0.501388,0.496138,0.562866,0.696035,0.452871
mp-3276210,Li3Ta3Ir5Ru,Other lithium material,61,Caution,1,0.196849,0.53014,0.483485,0.763931,0.481219,0.639196,0.328047,0.293979
mp-778762,LiMn2(BO3)2,LMO-family,80,Research Candidate,0,0.911166,0.662101,0.030928,0.603562,0.808405,0.566263,0.459794,0.421032
mp-3214614,Na3Li2CrAs3,Other lithium material,51,Caution,1,0.187603,0.533213,0.481991,0.752339,0.481182,0.635956,0.33917,0.292945
mp-775901,LiV3OF11,Other lithium material,49,Caution,0,0.613371,0.262389,0.022303,0.820488,0.377732,0.704733,0.485003,0.740449
mp-862946,Li2PmSi,Other lithium material,57,Caution,0,0.015263,0.607137,0.460134,0.501319,0.495964,0.563589,0.694636,0.451478
mp-780111,Li2Mn3(BO3)3,LMO-family,80,Research Candidate,0,0.787186,0.889395,0.176972,0.774414,0.792805,0.374525,0.425232,0.437042
mp-16264,LiCaSb,Other lithium material,61,Caution,1,0.292584,0.20187,0.348037,0.426701,0.513645,0.513266,0.110806,0.421312
mp-803565,Li3Cr3GaO8,Other lithium material,46,Caution,0,0.474133,0.555201,0.201791,0.982254,0.322224,0.393524,0.453791,0.431861
mp-3204495,LiHg2BrO2,Other lithium material,51,Caution,1,0.439817,0.263388,0.292458,0.563594,0.398887,0.556837,0.699049,0.267944
mp-3205831,Cs2LiTaSe4,Other lithium material,61,Caution,1,0.318657,0.276206,0.326572,0.560394,0.497074,0.822449,0.383408,0.276248
mp-768091,Li4Ni7O11,Other lithium material,51,Caution,0,0.475887,0.548162,0.202926,0.980176,0.326236,0.389737,0.454499,0.448256
mp-1029522,Li7SbN4,Other lithium material,61,Caution,1,0.150079,0.353653,0.307616,0.320507,0.51165,0.753911,0.72811,0.43409
mp-3211776,Rb3Li2GeAs3,Other lithium material,51,Caution,1,0.314128,0.294937,0.332767,0.574373,0.496773,0.826502,0.37536,0.275757
mp-1175362,Li7Mn5O12,LMO-family,82,Research Candidate,0,0.909353,0.494545,0.629126,0.539822,0.953652,0.606716,0.568977,0.39062
mp-780226,Li3LaO3,Other lithium material,51,Caution,0,0.455113,0.230504,0.289117,0.559116,0.40257,0.555676,0.687356,0.280098
mp-1639812,Li6V5SbO12,Other lithium material,51,Caution,0,0.619655,0.157273,0.649138,0.760993,0.481867,0.619917,0.614945,0.392831
mp-775949,Li4Ni(BO3)2,Other lithium material,49,Caution,0,0.51739,0.216275,0.295908,0.635189,0.39974,0.575741,0.625856,0.278133
mp-26865,LiV(PO3)4,Other lithium material,55,Caution,0,0.622577,0.131819,0.640646,0.739006,0.481943,0.615165,0.62471,0.390496
mp-866640,LiMgH6Ir,Other lithium material,61,Caution,1,0.164292,0.334263,0.298836,0.314009,0.508709,0.751988,0.736318,0.424636
mp-1147726,Li4Zn(PS4)2,Li-S or sulfide-family,74,Research Candidate,0,0.57996,0.484886,0.110579,0.568294,0.492034,0.846278,0.180525,0.151203
mp-3212172,SrLi2(P3Pd10)2,Other lithium material,63,Caution,1,0.02931,0.603386,0.456418,0.509344,0.493216,0.563723,0.698704,0.445538
mp-3261001,Li3Mg(SnPd5)2,Other lithium material,61,Caution,1,0.304354,0.428994,0.82343,0.855689,0.563222,0.677351,0.328333,0.402899
mp-9244,LiBC,Carbon-family,95,Recommend,1,0.370746,0.37271,0.373803,0.180957,0.568634,0.510193,0.123006,0.140649
mp-767276,Li5Fe5Si7O24,Silicon-family,80,Research Candidate,0,0.769248,0.444443,0.083508,0.646128,0.394949,0.59792,0.43126,0.156397
mp-756049,LiVF4,Other lithium material,47,Caution,0,0.428059,0.134919,0.646672,0.681562,0.621001,0.98983,0.35175,0.712861
mp-757263,Li7V3P8O29,Other lithium material,57,Caution,0,0.613985,0.312429,0.050373,0.809707,0.339519,0.577752,0.502909,0.429085
mp-1174730,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.843913,0.999536,0.385965,0.616467,0.168516,0.537943,0.317023,0.658966
mp-755521,Li2Ti3FeO8,LTO-family,80,Research Candidate,0,0.482012,0.647556,0.480835,0.606618,0.439828,0.388209,0.584299,0.02454
mp-555089,SrLi4Ca(SiO4)2,Silicon-family,87,Research Candidate,1,0.670984,0.2409,0.332427,0.320644,0.466395,0.278754,0.310365,0.136049
mp-3320910,LiIn6Pd7,Other lithium material,61,Caution,1,0.134237,0.549321,0.478692,0.693234,0.483929,0.620863,0.38546,0.295601
mp-865940,LiThAu2,Other lithium material,61,Caution,1,0.016638,0.606015,0.459739,0.501378,0.496114,0.562967,0.695838,0.452675
mp-1202232,LiMn(P2O7)2,LMO-family,81,Research Candidate,0,0.775872,0.628768,0.782293,0.564016,0.948941,0.099657,0.288857,0.535491
mp-1177586,Li3MnV(PO4)3,LMO-family,84,Research Candidate,0,0.920921,0.656603,0.025512,0.603287,0.805589,0.564541,0.469703,0.413801
mp-31961,LiMn2(PO3)5,LMO-family,84,Research Candidate,0,0.933794,0.446437,0.612568,0.519206,0.950879,0.601995,0.57969,0.38004
mp-1174269,Li4Co3O7,LCO-family,41,Avoid / Benchmark,0,0.869211,0.638377,0.257355,0.483437,0.002927,0.719952,0.344619,0.422117
mp-695505,K2LiNb6(PO8)3,Other lithium material,63,Caution,1,0.628765,0.288552,0.039874,0.798801,0.336683,0.57441,0.514355,0.419937
mp-21029,Li2InPd,Other lithium material,61,Caution,1,0.006708,0.505003,0.470061,0.356015,0.509862,0.250352,0.434354,0.588508
mp-3252895,LiPrSi2Au,Other lithium material,63,Caution,1,0.158426,0.542555,0.476945,0.714866,0.481143,0.625141,0.375799,0.290238
mp-19103,LiCrP2O7,Other lithium material,63,Caution,1,0.616553,0.021573,0.648658,0.590136,0.495741,0.301956,0.363068,0.526009
mp-3210747,Li2Mn(SnPd2)3,Other lithium material,64,Caution,1,0.223213,0.685244,0.459363,0.642284,0.665043,0.627176,0.404052,0.51492
mp-753117,Li4Ti3V3O12,LTO-family,75,Research Candidate,0,0.641193,0.689974,0.234526,0.828133,0.379498,0.407343,0.396116,0.175428
mp-767631,Li3VF6,Other lithium material,49,Caution,0,0.434882,0.127714,0.646065,0.685198,0.621004,0.991305,0.345564,0.712795
mp-978840,SrLi2(SiN2)2,Other lithium material,63,Caution,1,0.157997,0.231385,0.308572,0.170097,0.522829,0.438127,0.477049,0.563588
mp-1176210,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.966785,0.774505,0.240408,0.446142,0.184117,0.729671,0.352072,0.64312
mp-5061,Li5ReO6,Other lithium material,61,Caution,1,0.600849,0.032671,0.654555,0.587051,0.49848,0.302746,0.357567,0.532618
mp-1221130,NaLi4(H2N)5,Other lithium material,55,Caution,0,0.309118,0.279702,0.326092,0.551221,0.496675,0.821576,0.388399,0.272396
mp-26227,LiVP2O7,Other lithium material,63,Caution,1,0.623217,0.130572,0.640278,0.738483,0.481984,0.614908,0.625125,0.390734
mp-3323404,Sr2Li3Cd14,Other lithium material,51,Caution,1,0.123154,0.553631,0.47748,0.680904,0.483749,0.618017,0.396106,0.293379
mp-861901,LiGaCu2,Other lithium material,61,Caution,1,0.014926,0.607413,0.460231,0.501304,0.495927,0.563742,0.69434,0.451184
mp-1211256,Li3Sm3(TeO6)2,Other lithium material,61,Caution,1,0.349867,0.289135,0.26821,0.378944,0.411926,0.498932,1.0,0.431127
mp-3248118,LiErH6Os,Other lithium material,61,Caution,1,0.163422,0.337186,0.299474,0.315194,0.508769,0.751832,0.737182,0.425381
mp-3248842,Li3Ho3CdAs2,Other lithium material,51,Caution,1,0.243787,0.331291,0.325474,0.498023,0.496717,0.803204,0.457452,0.271309
mp-3213123,LiAlPtO4,Other lithium material,61,Caution,1,0.503187,0.235742,0.299162,0.633223,0.399587,0.574626,0.633932,0.277694
mp-1211905,K3LiGe4,Other lithium material,61,Caution,1,0.305207,0.298909,0.338082,0.57496,0.499512,0.828782,0.363648,0.282287
mp-8491,LiInP2O7,Other lithium material,63,Caution,1,0.620476,0.00604,0.644386,0.580936,0.495679,0.300745,0.364032,0.523992
mp-26039,Li3Mn2(PO4)3,LMO-family,86,Research Candidate,0,0.91889,0.488989,0.623359,0.538441,0.950937,0.604206,0.581013,0.384151
mp-757502,Li2CrSiO4,Silicon-family,76,Research Candidate,0,0.682131,0.369975,0.338957,0.50767,0.455413,0.603285,0.534087,0.011331
mp-756423,Li2Co3BiO8,LCO-family,45,Avoid / Benchmark,0,0.715781,0.588521,0.497007,0.254768,0.060203,0.698452,0.545263,0.26139
mp-1222313,LiDyS2,Li-S or sulfide-family,68,Research Candidate,0,0.428648,0.461034,0.370617,0.385178,0.55576,0.83579,0.337131,0.015957
mp-27130,Li2W2O7,Other lithium material,55,Caution,0,0.600274,0.174956,0.053167,0.632117,0.355936,0.261366,0.241149,0.5663
mp-3223526,Li4Sm2HoPb4,Other lithium material,51,Caution,1,0.183872,0.534416,0.481354,0.747569,0.481175,0.634587,0.343816,0.292585
mp-23694,LiBH,Other lithium material,50,Caution,0,0.303271,0.306363,0.340135,0.579338,0.499535,0.829389,0.363129,0.283188
mp-3322925,LiCr(SbO3)4,Other lithium material,61,Caution,1,0.522944,0.238197,0.305837,0.66791,0.399573,0.584131,0.604077,0.280353
mp-760842,Li9V3P8O29,Other lithium material,55,Caution,0,0.612146,0.319464,0.052313,0.813833,0.339539,0.578331,0.502408,0.429923
mp-1110749,Rb2LiMoI6,Other lithium material,50,Caution,0,0.152251,0.368026,0.306629,0.327089,0.509024,0.751853,0.742401,0.429983
mp-1174373,Li4Mn3O7,LMO-family,82,Research Candidate,0,0.909806,0.492837,0.628654,0.538825,0.953648,0.606572,0.569106,0.390425
mp-850135,Li3V2Cr2O8,Other lithium material,51,Caution,0,0.613182,0.310122,0.049671,0.806964,0.339382,0.577802,0.502797,0.42761
mp-12450,LiNd2OsO6,Other lithium material,61,Caution,1,0.480086,0.280484,0.80216,0.772599,0.48024,0.110849,0.332513,0.545342
mp-757925,LiNi2(CO4)2,Carbon-family,76,Recommend,0,0.762301,0.307422,0.686301,0.598699,0.536842,0.641395,0.544474,0.117368
mp-1307896,Li3V4O8,Other lithium material,53,Caution,0,0.610384,0.147053,0.648738,0.745062,0.484802,0.617635,0.61422,0.399019
mp-1175047,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.966459,0.776284,0.240887,0.447277,0.184142,0.72975,0.35209,0.643503
mp-755656,Li3MnF6,Other lithium material,52,Caution,0,0.511228,0.437003,0.039063,0.701628,0.662475,0.961954,0.229918,0.976712
mp-756985,Li2VSn(PO4)2,Other lithium material,53,Caution,0,0.6342,0.122416,0.634795,0.738838,0.478966,0.614501,0.631046,0.381728
mp-26947,Li2V(PO4)2,Other lithium material,55,Caution,0,0.625252,0.13669,0.643093,0.74815,0.481975,0.617221,0.619001,0.391705
mp-1210748,Li2MnN,Other lithium material,53,Caution,0,0.199701,0.691984,0.461404,0.621998,0.667788,0.623465,0.412044,0.520047
mp-1192145,LiGaH4,Other lithium material,55,Caution,0,0.428899,0.15034,0.665892,0.644632,0.581445,0.864321,0.362968,0.386527
mp-15999,Li3AuS2,Li-S or sulfide-family,78,Research Candidate,1,0.444446,0.3322,0.379241,0.255,0.569202,0.530691,0.047115,0.148984
mp-851247,Li4V3P8O29,Other lithium material,55,Caution,0,0.613961,0.311143,0.050047,0.808714,0.339465,0.577823,0.502627,0.428489
mp-1302186,Li2TiV3O8,LTO-family,79,Research Candidate,0,0.646081,0.528134,0.83041,0.770611,0.521941,0.447057,0.514279,0.138965
